1.341;0;0;0.15;12.1;0;42;26.7;0;0;0;0
1.362;0;0;0.1;12.1;0;42;26.5;0;0;0;0
1.374;0;0;0.07;12.1;0;42.1;26.6;0;0;0;0
1.383;0;0;0.14;12.1;0;42.1;26.5;0;0;0;0
1.405;0;0;-0.01;12.1;0;42.1;26.4;0;0;0;0
1.429;0;0;0.09;12.1;0;42.1;26.7;0;0;0;0
1.462;0;0;0.08;12.1;0;42;26.5;0;0;0;0
1.475;0;0;0.08;12.1;0;42.1;26.7;0;0;0;0
1.491;0;0;0.02;12.1;0;42.1;26.5;0;0;0;0
1.495;0;0;0.1;12.1;0;42.1;26.5;0;0;0;0
1.516;0;0;0.1;12.1;0;42.1;26.4;0;0;0;0
1.531;0;0;0.08;12.1;0;42.1;26.3;0;0;0;0
1.537;0;0;0.12;12.1;0;42.1;26.3;0;0;0;0
1.558;0;0;0.01;12.1;0;42.1;26.2;0;0;0;0
1.571;0;0;0.2;12.1;0;42.1;26.2;0;0;0;0
1.579;0;0;0.04;12.1;0;42.1;26.2;0;0;0;0
1.6;0;0;0.05;12.1;0;42.1;26.1;0;0;0;0
1.611;0;0;-0.06;12.1;0;42;26.1;0;0;0;0
1.62;0;0;0.08;12.1;0;42;26.1;0;0;0;0
1.645;0;0;0.1;12.1;0;42;26;0;0;0;0
1.661;0;0;0.19;12.1;0;42;26.3;0;0;0;0
1.667;0;0;0.16;12.1;0;42;26.4;0;0;0;0
1.702;0;0;0.12;12.1;0;42;26.2;0;0;0;0
1.721;0;0;-0.04;12.1;0;42.1;26.2;0;0;0;0
1.733;0;0;0.04;12.1;0;42;26.4;0;0;0;0
1.742;0;0;0.05;12.1;0;42;26.5;0;0;0;0
1.763;0;0;0.12;12.1;0;42;26.4;0;0;0;0
1.771;0;0;0.1;12.1;0;42;26.3;0;0;0;0
1.784;0;0;0.06;12.1;0;42;26.3;0;0;0;0
1.805;0;0;-0.11;12.1;0;42;26.3;0;0;0;0
1.813;0;0;-0.04;12.1;0;42.1;26.2;0;0;0;0
1.827;0;0;0.15;12.1;0;42;26.2;0;0;0;0
1.847;0;0;-0.09;12.1;0;42;26.1;0;0;0;0
1.855;0;0;-0.01;12.1;0;42;26.1;0;0;0;0
1.868;0;0;0;12.1;0;42.1;26.1;0;0;0;0
1.89;0;0;-0.14;12.1;0;42.1;26.1;0;0;0;0
1.896;0;0;0.07;12.1;0;42;26.1;0;0;0;0
1.911;0;0;0.12;12.1;0;42.1;26.1;0;0;0;0
1.933;0;0;0.02;12.1;0;42.1;26;0;0;0;0
1.953;0;0;0.08;12.1;0;42;26;0;0;0;0
1.972;0;0;-0.02;12.1;0;42.1;26;0;0;0;0
1.977;0;0;0.07;12.1;0;42;26;0;0;0;0
1.999;0;0;0.12;12.1;0;42;26;0;0;0;0
2.012;0;0;0.1;12.1;0;42;25.9;0;0;0;0
2.019;0;0;0.14;12.1;0;42;25.9;0;0;0;0
2.041;0;0;0.06;12.1;0;42;25.9;0;0;0;0
2.055;0;0;0.09;12.1;0;42;25.9;0;0;0;0
2.061;0;0;0.14;12.1;0;42;25.9;0;0;0;0
2.082;0;0;0.09;12.1;0;42;25.9;0;0;0;0
2.093;0;0;0.02;12.1;0;42;25.9;0;0;0;0
2.102;0;0;-0.04;12.1;0;42;25.9;0;0;0;0
2.122;0;0;0.09;12.1;0;42;25.9;0;0;0;0
2.131;0;0;0.07;12.1;0;42;26.1;0;0;0;0
2.144;0;0;0.1;12.1;0;42;26.3;0;0;0;0
2.164;0;0;0.16;12.1;0;42;26.2;0;0;0;0
2.171;0;0;-0.09;12.1;0;42;26.2;0;0;0;0
2.199;0;0;0.13;12.1;0;42.1;26.1;0;0;0;0
2.211;0;0;-0.08;12.1;0;42.1;26.1;0;0;0;0
2.217;0;0;0.14;12.1;0;42;26.1;0;0;0;0
2.237;0;0;0.06;12.1;0;42.1;26.1;0;0;0;0
2.252;0;0;0.16;12.1;0;42;26.3;0;0;0;0
2.258;0;0;0.01;12.1;0;42;26.4;0;0;0;0
2.279;0;0;0.17;12.1;0;42;26.3;0;0;0;0
2.291;0;0;0.07;12.1;0;42;26.2;0;0;0;0
2.301;0;0;0.08;12.1;0;42;26.2;0;0;0;0
2.321;0;0;0.01;12.1;0;42;26.1;0;0;0;0
2.332;0;0;0.1;12.1;0;42;26.1;0;0;0;0
2.341;0;0;0.18;12.1;0;42;26.1;0;0;0;0
2.361;0;0;0.13;12.1;0;42;26.1;0;0;0;0
2.371;0;0;0.05;12.1;0;42;26;0;0;0;0
2.383;0;0;0.16;12.1;0;42.1;26;0;0;0;0
2.407;0;0;-0.06;12.1;0;42;26;0;0;0;0
2.417;0;0;-0.02;12.1;0;42;26;0;0;0;0
2.428;0;0;0.13;12.1;0;42;26;0;0;0;0
2.449;0;0;0.14;12.1;0;42;26;0;0;0;0
2.453;0;0;0.17;12.1;0;42;26;0;0;0;0
2.47;0;0;0.18;12.1;0;42;26;0;0;0;0
2.492;0;0;0.11;12.1;0;42;25.9;0;0;0;0
2.513;0;0;0.11;12.1;0;42;25.9;0;0;0;0
2.531;0;0;0.02;12.1;0;42;25.9;0;0;0;0
2.552;0;0;0.04;12.1;0;42.1;25.9;0;0;0;0
2.571;0;0;0.08;12.1;0;42;25.9;0;0;0;0
2.593;0;0;-0.05;12.1;0;42;26;0;0;0;0
2.612;0;0;0.1;12.1;0;42.1;25.9;0;0;0;0
2.617;0;0;0.07;12.1;0;42.1;26;0;0;0;0
2.638;0;0;0.01;12.1;0;42.1;26;0;0;0;0
2.651;0;0;0.07;12.1;0;42;26;0;0;0;0
2.659;0;0;0.19;12.1;0;42;26;0;0;0;0
2.693;0;0;0.08;12.1;0;42;25.9;0;0;0;0
2.713;0;0;0;12.1;0;42;25.9;0;0;0;0
2.731;0;0;0.17;12.1;0;42;26;0;0;0;0
2.736;0;0;0.23;12.1;0;42;26;0;0;0;0
2.756;0;0;0.11;12.1;0;42;25.9;0;0;0;0
2.771;0;0;0.14;12.1;0;42;25.9;0;0;0;0
2.777;0;0;-0.1;12.1;0;42;25.9;0;0;0;0
2.797;0;0;0.1;12.1;0;42;25.9;0;0;0;0
2.811;0;0;0.11;12.1;0;42;26;0;0;0;0
2.818;0;0;0;12.1;0;42;25.9;0;0;0;0
2.838;0;0;0.12;12.1;0;42;25.9;0;0;0;0
2.851;0;0;0.02;12.1;0;42;25.9;0;0;0;0
2.858;0;0;0.06;12.1;0;42;25.9;0;0;0;0
2.88;0;0;0.04;12.1;0;42.1;25.9;0;0;0;0
2.892;0;0;0.1;12.1;0;42;26.1;0;0;0;0
2.9;0;0;0.05;12.1;0;42;26.3;0;0;0;0
2.925;0;0;0.14;12.1;0;42;26.3;0;0;0;0
2.937;0;0;-0.13;12.1;0;42;26.2;0;0;0;0
2.945;0;0;-0.15;12.1;0;42.1;26.2;0;0;0;0
2.967;0;0;0.11;12.1;0;42.1;26.5;0;0;0;0
2.972;0;0;0.04;12.1;0;42.1;26.6;0;0;0;0
2.987;0;0;0.1;12.1;0;42;26.5;0;0;0;0
3.009;0;0;0.12;12.1;0;42;26.4;0;0;0;0
3.014;0;0;0.06;12.1;0;42;26.3;0;0;0;0
3.032;0;0;0.18;12.1;0;42;26.3;2;0;0;0
